age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out,new_in,new_out,LengthOfStay
31,M,African-American,25 - 45,Low,Male,1,-1.0,2,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
28,O,African-American,25 - 45,Low,Male,0,-1.0,4,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
25,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-07-28 03:23:17,2014-07-29 10:51:20,2014-07-28,2014-07-29,1
34,F,Caucasian,25 - 45,Low,Female,2,-1.0,2,0,2014-10-23 12:45:32,2014-10-24 10:19:57,2014-10-23,2014-10-24,1
47,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-04-29 09:40:41,2013-04-30 01:06:20,2013-04-29,2013-04-30,1
33,F,Other,25 - 45,High,Male,0,0.0,8,0,2014-10-24 03:00:26,2014-10-24 08:28:20,2014-10-24,2014-10-24,0
44,M,Caucasian,25 - 45,Low,Male,2,-2.0,4,0,2014-01-25 12:28:35,2014-01-25 04:53:46,2014-01-25,2014-01-25,0
44,F,Hispanic,25 - 45,Low,Male,8,-60.0,1,1,2014-06-01 06:59:25,2014-06-11 07:33:59,2014-06-01,2014-06-11,10
56,F,Hispanic,Greater than 45,Low,Male,0,-2.0,1,0,2013-12-24 10:08:42,2013-12-25 11:53:05,2013-12-24,2013-12-25,1
23,M,African-American,Less than 25,Low,Male,0,-1.0,3,0,2013-10-12 10:31:42,2013-10-25 08:54:33,2013-10-12,2013-10-25,13
54,F,African-American,Greater than 45,Medium,Male,10,0.0,6,0,2013-03-20 01:48:12,2013-04-19 07:33:20,2013-03-20,2013-04-19,30
21,F,African-American,Less than 25,Low,Male,1,-171.0,4,1,2013-06-23 07:30:09,2013-06-28 12:06:07,2013-06-23,2013-06-28,5
24,O,African-American,Less than 25,High,Female,0,-1.0,9,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
38,F,Caucasian,25 - 45,High,Male,17,-1.0,10,0,2013-08-17 04:00:03,2014-02-13 10:28:00,2013-08-17,2014-02-13,180
21,F,African-American,Less than 25,High,Male,2,-1.0,9,0,2013-10-23 02:29:25,2013-12-18 09:34:17,2013-10-23,2013-12-18,56
25,F,Hispanic,25 - 45,Low,Male,0,0.0,2,1,2013-02-11 04:13:47,2013-02-11 06:53:25,2013-02-11,2013-02-11,0
44,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,1,2013-08-07 04:18:39,2013-08-09 03:54:07,2013-08-07,2013-08-09,2
52,M,African-American,Greater than 45,Low,Male,3,-1.0,3,1,2013-04-07 04:29:09,2013-05-08 07:10:38,2013-04-07,2013-05-08,31
52,F,Caucasian,Greater than 45,Low,Female,0,-1.0,2,1,2014-10-18 03:53:27,2015-02-13 04:00:30,2014-10-18,2015-02-13,118
21,M,African-American,Less than 25,High,Male,0,-1.0,9,1,2013-04-09 04:04:21,2013-04-09 07:12:48,2013-04-09,2013-04-09,0
31,F,African-American,25 - 45,Low,Male,4,-70.0,2,0,2013-10-09 10:45:21,2013-12-18 10:47:06,2013-10-09,2013-12-18,70
32,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-07-21 05:49:57,2014-07-22 02:07:04,2014-07-21,2014-07-22,1
30,F,Caucasian,25 - 45,Low,Female,9,-19.0,4,1,2014-09-14 11:38:41,2014-09-19 01:42:46,2014-09-14,2014-09-19,5
39,F,African-American,25 - 45,Low,Female,1,-42.0,1,0,2013-06-27 08:42:08,2013-07-03 01:12:28,2013-06-27,2013-07-03,6
56,F,African-American,Greater than 45,Low,Male,6,-1.0,2,0,2014-01-07 11:08:37,2014-01-08 12:23:20,2014-01-07,2014-01-08,1
22,F,Caucasian,Less than 25,Medium,Male,0,0.0,6,0,2014-08-28 01:59:52,2014-08-28 09:13:27,2014-08-28,2014-08-28,0
49,F,Caucasian,Greater than 45,Low,Male,8,-1.0,3,0,2014-04-29 08:31:51,2014-04-30 01:49:00,2014-04-29,2014-04-30,1
35,F,African-American,25 - 45,High,Male,12,-1.0,8,1,2013-01-04 09:20:34,2013-01-05 08:05:12,2013-01-04,2013-01-05,1
34,O,Caucasian,25 - 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
57,F,Caucasian,Greater than 45,Low,Female,2,-82.0,1,0,2014-02-08 01:46:43,2014-02-08 09:35:53,2014-02-08,2014-02-08,0
39,F,Caucasian,25 - 45,Low,Male,1,-29.0,1,0,2013-07-09 03:08:15,2013-08-07 10:44:26,2013-07-09,2013-08-07,29
29,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,2013-12-28 06:06:48,2013-12-29 02:05:08,2013-12-28,2013-12-29,1
28,F,Caucasian,25 - 45,High,Female,3,-1.0,8,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
23,F,African-American,Less than 25,Medium,Male,2,-1.0,5,1,2014-08-15 07:16:13,2014-09-07 01:37:18,2014-08-15,2014-09-07,23
26,M,Caucasian,25 - 45,Medium,Male,0,-2.0,5,0,2013-12-07 11:51:28,2013-12-08 02:29:07,2013-12-07,2013-12-08,1
22,F,Hispanic,Less than 25,Medium,Male,5,0.0,7,0,2013-09-04 08:19:26,2014-04-10 06:53:31,2013-09-04,2014-04-10,218
64,M,African-American,Greater than 45,Low,Female,1,-1.0,1,1,2014-08-12 09:44:31,2014-08-13 02:06:22,2014-08-12,2014-08-13,1
51,F,African-American,Greater than 45,High,Female,10,173.0,10,1,2013-08-20 06:30:52,2013-10-24 11:30:00,2013-08-20,2013-10-24,65
58,F,Other,Greater than 45,Low,Female,0,-1.0,1,0,2014-03-06 07:46:10,2014-03-07 09:31:06,2014-03-06,2014-03-07,1
20,F,Caucasian,Less than 25,Low,Male,0,0.0,4,0,2014-08-12 03:00:28,2014-08-13 01:32:20,2014-08-12,2014-08-13,1
27,O,African-American,25 - 45,High,Female,0,-1.0,9,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
43,O,Hispanic,25 - 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
20,F,Caucasian,Less than 25,Low,Male,1,-1.0,2,1,2014-01-07 12:20:20,2014-01-09 03:36:00,2014-01-07,2014-01-09,2
21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,2013-08-16 08:09:44,2013-09-27 10:31:00,2013-08-16,2013-09-27,42
21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,2013-02-15 02:16:11,2013-04-03 01:53:18,2013-02-15,2013-04-03,47
50,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
51,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,2014-07-08 04:49:22,2014-07-09 01:27:38,2014-07-08,2014-07-09,1
23,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,2013-08-10 04:10:11,2013-08-12 07:20:06,2013-08-10,2013-08-12,2
35,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,2014-09-06 05:15:56,2014-09-07 07:24:38,2014-09-06,2014-09-07,1
46,F,African-American,Greater than 45,Low,Male,3,-1.0,4,0,2013-08-22 10:32:02,2013-08-24 12:37:15,2013-08-22,2013-08-24,2
30,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,2014-04-25 04:28:55,2014-04-26 08:31:25,2014-04-25,2014-04-26,1
25,F,African-American,25 - 45,High,Male,21,0.0,9,1,2013-03-13 07:16:40,2013-07-09 01:29:43,2013-03-13,2013-07-09,118
55,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2014-06-09 04:31:59,2014-06-10 01:19:13,2014-06-09,2014-06-10,1
21,M,Caucasian,Less than 25,Low,Female,0,0.0,4,0,2014-05-11 02:18:02,2014-05-12 01:39:37,2014-05-11,2014-05-12,1
27,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-11-06 01:07:57,2014-11-07 01:39:38,2014-11-06,2014-11-07,1
35,F,Hispanic,25 - 45,Medium,Male,5,0.0,7,1,2013-05-09 02:43:09,2013-05-09 07:43:17,2013-05-09,2013-05-09,0
26,F,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,2014-06-03 10:10:53,2014-06-04 08:31:29,2014-06-03,2014-06-04,1
31,F,Caucasian,25 - 45,Medium,Female,3,-1.0,5,0,2014-04-24 11:18:19,2014-04-25 01:51:47,2014-04-24,2014-04-25,1
27,F,African-American,25 - 45,Low,Male,3,-15.0,3,0,2014-06-23 10:02:22,2014-07-08 10:54:02,2014-06-23,2014-07-08,15
34,F,African-American,25 - 45,Medium,Male,12,-63.0,7,1,2013-04-11 12:32:24,2013-06-12 11:30:22,2013-04-11,2013-06-12,62
30,M,African-American,25 - 45,Low,Female,0,0.0,3,0,2014-01-31 01:38:00,2014-01-31 01:25:37,2014-01-31,2014-01-31,0
47,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2014-01-23 06:45:57,2014-01-24 11:04:07,2014-01-23,2014-01-24,1
30,F,Caucasian,25 - 45,Low,Male,4,-25.0,4,0,2013-06-01 07:39:34,2013-06-05 03:36:50,2013-06-01,2013-06-05,4
46,F,Hispanic,Greater than 45,Low,Male,1,0.0,2,0,2014-11-16 03:39:42,2014-12-21 06:44:36,2014-11-16,2014-12-21,35
21,F,Caucasian,Less than 25,Low,Male,2,-1.0,3,0,2014-09-12 09:39:22,2014-09-13 01:27:02,2014-09-12,2014-09-13,1
33,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
47,F,African-American,Greater than 45,Low,Male,1,-23.0,1,0,2013-01-30 02:41:32,2013-01-31 02:44:11,2013-01-30,2013-01-31,1
42,F,African-American,25 - 45,Medium,Male,33,200.0,7,1,2013-11-25 11:23:22,2013-11-26 02:16:29,2013-11-25,2013-11-26,1
24,O,African-American,Less than 25,Medium,Male,0,-1.0,6,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
39,F,African-American,25 - 45,Low,Male,1,-1.0,2,1,2013-03-01 11:09:53,2013-03-02 08:39:59,2013-03-01,2013-03-02,1
33,O,African-American,25 - 45,Medium,Male,0,-1.0,6,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
38,F,Hispanic,25 - 45,Medium,Male,4,-1.0,6,0,2013-04-12 03:32:34,2015-12-10 06:16:44,2013-04-12,2015-12-10,972
50,F,Caucasian,Greater than 45,Low,Male,11,-31.0,2,1,2013-06-21 11:46:14,2013-07-18 08:18:43,2013-06-21,2013-07-18,27
30,M,Hispanic,25 - 45,Low,Male,2,-1.0,2,1,2013-04-11 09:18:16,2013-04-17 08:40:03,2013-04-11,2013-04-17,6
23,M,African-American,Less than 25,Medium,Female,0,-1.0,6,0,2014-07-05 09:47:47,2014-07-06 08:31:32,2014-07-05,2014-07-06,1
24,F,Caucasian,Less than 25,Low,Male,1,-1.0,3,0,2013-04-03 11:02:12,2013-04-04 01:29:44,2013-04-03,2013-04-04,1
22,F,African-American,Less than 25,High,Female,2,-1.0,9,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
45,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,2013-08-19 04:52:26,2013-08-20 07:11:45,2013-08-19,2013-08-20,1
26,F,Caucasian,25 - 45,High,Male,2,-1.0,9,1,2014-09-19 07:09:49,2014-09-20 06:58:35,2014-09-19,2014-09-20,1
39,F,Caucasian,25 - 45,Low,Male,3,0.0,2,0,2013-03-24 02:38:00,2013-03-24 08:58:43,2013-03-24,2013-03-24,0
22,F,Caucasian,Less than 25,Medium,Male,2,112.0,5,0,2015-04-02 12:30:07,2015-05-29 04:57:00,2015-04-02,2015-05-29,57
40,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,2013-08-14 11:28:56,2013-09-25 11:09:03,2013-08-14,2013-09-25,42
28,F,Caucasian,25 - 45,Medium,Female,1,0.0,5,0,2014-05-14 02:16:33,2014-06-30 01:45:03,2014-05-14,2014-06-30,47
36,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,2014-07-08 05:36:18,2014-10-16 01:32:09,2014-07-08,2014-10-16,100
24,F,African-American,Less than 25,High,Male,0,-1.0,10,0,2013-01-20 09:19:10,2013-01-21 08:17:47,2013-01-20,2013-01-21,1
23,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,2014-01-04 09:53:02,2014-01-05 08:05:17,2014-01-04,2014-01-05,1
61,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2013-03-01 05:14:32,2013-03-01 01:48:41,2013-03-01,2013-03-01,0
42,F,Caucasian,25 - 45,Medium,Male,3,0.0,5,1,2013-09-07 12:53:53,2013-09-07 01:14:30,2013-09-07,2013-09-07,0
38,F,African-American,25 - 45,Low,Male,3,0.0,2,1,2013-01-09 01:30:22,2013-01-13 09:57:39,2013-01-09,2013-01-13,4
29,M,Native American,25 - 45,Low,Male,0,-1.0,1,0,2014-08-02 05:47:26,2014-08-03 08:29:34,2014-08-02,2014-08-03,1
67,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,1,2013-02-16 06:55:46,2013-03-12 09:26:51,2013-02-16,2013-03-12,24
27,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,2014-12-28 01:36:23,2014-12-29 07:19:20,2014-12-28,2014-12-29,1
23,F,Caucasian,Less than 25,Medium,Male,2,-20.0,6,0,2013-12-13 02:14:06,2013-12-21 02:08:04,2013-12-13,2013-12-21,8
44,F,Caucasian,25 - 45,Medium,Male,7,-1.0,6,0,2013-10-15 02:04:58,2014-06-26 04:37:33,2013-10-15,2014-06-26,254
43,F,African-American,25 - 45,Medium,Male,7,-26.0,6,0,2014-11-13 06:47:41,2014-12-09 10:25:38,2014-11-13,2014-12-09,26
31,F,Caucasian,25 - 45,Low,Male,1,0.0,4,1,2014-12-08 03:19:16,2014-12-08 09:16:06,2014-12-08,2014-12-08,0
40,F,African-American,25 - 45,High,Male,15,-1.0,8,0,2013-04-10 11:19:32,2013-06-04 05:08:34,2013-04-10,2013-06-04,55
60,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,2014-09-13 11:16:04,2014-09-21 08:21:26,2014-09-13,2014-09-21,8
34,F,African-American,25 - 45,High,Male,5,-47.0,9,0,2014-04-11 06:08:28,2014-04-12 02:07:57,2014-04-11,2014-04-12,1
44,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,2013-01-02 11:12:01,2013-01-06 01:18:20,2013-01-02,2013-01-06,4
40,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
37,F,African-American,25 - 45,Medium,Male,10,-1.0,7,1,2013-10-11 07:41:36,2013-10-12 01:52:54,2013-10-11,2013-10-12,1
54,F,Caucasian,Greater than 45,High,Female,9,-13.0,8,0,2014-04-11 07:55:33,2014-04-23 08:40:35,2014-04-11,2014-04-23,12
23,O,African-American,Less than 25,Low,Male,0,-1.0,2,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
22,M,African-American,Less than 25,High,Female,3,-2.0,9,0,2013-10-27 04:53:42,2013-10-28 07:53:41,2013-10-27,2013-10-28,1
31,M,Caucasian,25 - 45,Low,Male,6,0.0,3,1,2013-05-09 03:25:21,2013-05-09 08:48:54,2013-05-09,2013-05-09,0
28,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,2014-10-18 02:15:40,2014-12-10 04:18:26,2014-10-18,2014-12-10,53
57,F,African-American,Greater than 45,High,Male,2,-1.0,8,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
24,M,Other,Less than 25,Medium,Male,5,-1.0,6,0,2013-03-22 03:39:01,2013-03-27 12:03:14,2013-03-22,2013-03-27,5
33,F,Caucasian,25 - 45,Low,Male,9,0.0,4,0,2013-04-14 01:37:01,2013-04-14 07:07:32,2013-04-14,2013-04-14,0
31,M,African-American,25 - 45,Low,Male,0,-2.0,2,0,2014-05-19 03:25:11,2014-05-19 08:43:07,2014-05-19,2014-05-19,0
28,M,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
30,F,African-American,25 - 45,High,Female,10,0.0,10,1,2014-01-04 02:07:28,2014-01-04 08:40:23,2014-01-04,2014-01-04,0
31,F,Other,25 - 45,Low,Male,5,-1.0,1,0,2013-08-21 01:16:09,2013-08-22 08:48:59,2013-08-21,2013-08-22,1
56,F,Caucasian,Greater than 45,Medium,Male,7,-38.0,5,0,2014-02-18 07:26:02,2014-02-27 08:35:02,2014-02-18,2014-02-27,9
32,O,African-American,25 - 45,Low,Female,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
67,F,Hispanic,Greater than 45,Low,Male,2,67.0,1,0,2013-11-22 01:09:28,2014-02-28 04:55:27,2013-11-22,2014-02-28,98
35,F,African-American,25 - 45,Medium,Male,0,-1.0,7,1,2013-10-26 03:12:39,2013-10-27 08:21:18,2013-10-26,2013-10-27,1
33,O,Hispanic,25 - 45,Low,Female,0,-1.0,3,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
61,F,Hispanic,Greater than 45,Low,Male,2,-85.0,2,0,2014-02-10 02:01:06,2014-05-06 10:12:44,2014-02-10,2014-05-06,85
57,F,African-American,Greater than 45,High,Male,23,-1.0,8,1,2013-02-20 01:25:04,2013-03-22 05:54:39,2013-02-20,2013-03-22,30
39,F,Caucasian,25 - 45,Medium,Female,8,-1.0,7,1,2014-11-10 12:01:25,2014-12-12 08:27:13,2014-11-10,2014-12-12,32
69,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2014-08-24 11:34:42,2014-08-25 01:20:06,2014-08-24,2014-08-25,1
65,F,Caucasian,Greater than 45,Low,Male,3,-1.0,2,0,2013-08-04 08:51:09,2013-08-27 12:24:30,2013-08-04,2013-08-27,23
22,M,Caucasian,Less than 25,High,Female,0,-1.0,9,0,2013-02-26 04:51:22,2013-02-27 09:49:12,2013-02-26,2013-02-27,1
60,F,African-American,Greater than 45,High,Male,11,-1.0,10,0,2014-11-15 02:58:58,2014-12-19 01:57:31,2014-11-15,2014-12-19,34
39,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,2014-06-08 04:10:36,2014-06-18 02:00:17,2014-06-08,2014-06-18,10
35,F,African-American,25 - 45,Medium,Female,2,-15.0,6,0,2013-07-30 05:05:43,2013-08-14 02:10:10,2013-07-30,2013-08-14,15
37,F,African-American,25 - 45,Medium,Male,2,-1.0,7,0,2014-06-09 10:19:58,2014-07-14 08:32:32,2014-06-09,2014-07-14,35
29,M,African-American,25 - 45,Low,Male,2,-1.0,3,1,2013-01-26 01:09:16,2013-01-28 03:32:20,2013-01-26,2013-01-28,2
37,M,Caucasian,25 - 45,Low,Male,2,489.0,1,1,2014-06-19 11:11:00,2014-07-04 02:07:11,2014-06-19,2014-07-04,15
47,M,Other,Greater than 45,Low,Female,0,-1.0,1,0,2014-06-02 10:00:23,2014-06-03 02:09:04,2014-06-02,2014-06-03,1
62,F,African-American,Greater than 45,High,Male,13,-1.0,8,1,2014-10-29 07:42:23,2014-10-30 08:42:11,2014-10-29,2014-10-30,1
22,M,African-American,Less than 25,High,Male,5,-91.0,10,1,2013-10-28 04:00:42,2013-10-29 04:10:51,2013-10-28,2013-10-29,1
27,F,African-American,25 - 45,High,Female,5,-1.0,10,0,2014-04-07 01:54:40,2014-04-08 09:36:08,2014-04-07,2014-04-08,1
55,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
31,M,African-American,25 - 45,High,Male,6,-39.0,8,1,2013-09-05 04:24:09,2013-09-24 10:11:00,2013-09-05,2013-09-24,19
22,M,African-American,Less than 25,Low,Male,0,-4.0,3,1,2013-09-05 11:54:08,2013-09-06 09:06:58,2013-09-05,2013-09-06,1
31,F,Hispanic,25 - 45,Low,Male,8,-1.0,3,1,2013-02-28 06:43:52,2013-03-13 07:34:33,2013-02-28,2013-03-13,13
56,F,African-American,Greater than 45,Low,Female,1,-1.0,1,0,2013-04-17 05:00:58,2013-04-18 05:52:26,2013-04-17,2013-04-18,1
25,F,Caucasian,25 - 45,Medium,Male,2,-29.0,6,0,2013-07-29 09:57:48,2013-08-27 10:56:42,2013-07-29,2013-08-27,29
33,F,African-American,25 - 45,High,Female,0,-1.0,10,0,2014-09-18 11:48:30,2014-10-20 09:06:19,2014-09-18,2014-10-20,32
34,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,2014-10-18 09:02:16,2014-10-19 01:34:45,2014-10-18,2014-10-19,1
33,M,Caucasian,25 - 45,Low,Male,10,0.0,4,0,2013-05-20 02:19:52,2013-05-21 04:20:08,2013-05-20,2013-05-21,1
58,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
25,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,2013-02-10 11:12:43,2013-02-12 12:21:21,2013-02-10,2013-02-12,2
27,F,African-American,25 - 45,Medium,Female,3,-1.0,5,0,2013-05-04 06:24:35,2013-05-05 03:34:33,2013-05-04,2013-05-05,1
37,F,African-American,25 - 45,High,Male,1,-1.0,10,0,2013-04-01 05:11:13,2013-04-04 08:57:34,2013-04-01,2013-04-04,3
51,O,Caucasian,Greater than 45,Low,Male,0,-1.0,3,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
41,M,Caucasian,25 - 45,Low,Male,2,-3.0,1,0,2013-05-31 08:17:28,2013-06-01 08:45:39,2013-05-31,2013-06-01,1
25,M,African-American,25 - 45,Low,Male,2,-1.0,3,0,2014-04-07 08:33:14,2014-04-08 08:59:19,2014-04-07,2014-04-08,1
35,F,African-American,25 - 45,High,Male,5,-19.0,8,0,2013-12-05 01:07:45,2013-12-11 11:57:00,2013-12-05,2013-12-11,6
25,M,Hispanic,25 - 45,Medium,Male,1,0.0,7,1,2014-06-10 02:15:56,2014-06-10 07:56:31,2014-06-10,2014-06-10,0
55,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2014-01-03 02:44:39,2014-01-05 08:46:26,2014-01-03,2014-01-05,2
26,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-09-22 06:59:43,2014-09-23 02:08:58,2014-09-22,2014-09-23,1
51,O,Hispanic,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
24,F,African-American,Less than 25,Medium,Female,1,-1.0,5,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
26,F,African-American,25 - 45,Low,Male,2,0.0,2,1,2013-10-04 05:39:27,2013-10-08 01:24:50,2013-10-04,2013-10-08,4
35,F,African-American,25 - 45,Low,Male,7,-1.0,3,0,2013-05-21 06:58:18,2013-12-02 09:26:04,2013-05-21,2013-12-02,195
50,M,Caucasian,Greater than 45,Low,Male,3,0.0,4,1,2013-02-16 05:51:43,2013-03-13 10:56:47,2013-02-16,2013-03-13,25
30,M,African-American,25 - 45,High,Male,1,-1.0,8,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
33,F,Caucasian,25 - 45,Low,Female,2,-30.0,1,0,2014-09-03 07:56:05,2014-10-03 11:46:30,2014-09-03,2014-10-03,30
52,M,African-American,Greater than 45,Medium,Female,12,-1.0,6,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
25,F,African-American,25 - 45,Medium,Male,3,-1.0,6,1,2013-08-06 02:31:41,2013-08-08 04:16:31,2013-08-06,2013-08-08,2
31,F,African-American,25 - 45,Low,Male,1,0.0,3,0,2014-07-03 03:13:00,2014-07-04 04:51:50,2014-07-03,2014-07-04,1
65,M,Caucasian,Greater than 45,Low,Female,1,-1.0,1,1,2014-01-05 09:27:22,2014-01-06 12:10:47,2014-01-05,2014-01-06,1
43,O,African-American,25 - 45,Low,Female,0,-1.0,3,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
54,F,African-American,Greater than 45,Low,Female,6,-1.0,1,0,2014-09-23 07:51:31,2014-09-24 01:26:49,2014-09-23,2014-09-24,1
31,F,African-American,25 - 45,Low,Male,0,0.0,2,0,2014-03-27 04:51:47,2015-02-27 09:53:25,2014-03-27,2015-02-27,337
31,F,African-American,25 - 45,Medium,Female,0,0.0,5,1,2013-05-07 01:16:35,2013-05-07 07:21:10,2013-05-07,2013-05-07,0
24,F,African-American,Less than 25,Low,Male,0,0.0,3,0,2014-08-12 01:30:31,2014-08-12 09:24:34,2014-08-12,2014-08-12,0
24,F,Hispanic,Less than 25,Low,Female,0,-1.0,3,0,2014-06-25 07:17:56,2014-06-26 08:58:52,2014-06-25,2014-06-26,1
24,M,African-American,Less than 25,Low,Female,0,-1.0,2,0,2014-01-16 10:15:11,2014-01-17 01:26:50,2014-01-16,2014-01-17,1
34,F,African-American,25 - 45,High,Male,6,-1.0,8,1,2013-01-22 07:32:23,2013-02-05 07:22:29,2013-01-22,2013-02-05,14
24,M,Other,Less than 25,High,Male,3,-1.0,8,1,2014-04-17 09:15:00,2014-04-20 11:07:10,2014-04-17,2014-04-20,3
25,F,African-American,25 - 45,High,Male,0,-1.0,8,0,2013-01-08 02:29:17,2013-02-21 09:26:15,2013-01-08,2013-02-21,44
30,F,African-American,25 - 45,Medium,Female,4,-1.0,6,0,2013-02-13 11:45:50,2013-02-15 08:31:36,2013-02-13,2013-02-15,2
35,M,Hispanic,25 - 45,Low,Female,0,0.0,2,0,2013-02-14 04:49:00,2013-02-14 07:54:07,2013-02-14,2013-02-14,0
30,F,African-American,25 - 45,Medium,Male,14,27.0,6,1,2014-01-23 09:48:39,2014-02-15 08:24:36,2014-01-23,2014-02-15,23
40,F,African-American,25 - 45,High,Male,4,442.0,8,0,2014-04-24 03:57:04,2014-06-26 12:26:06,2014-04-24,2014-06-26,63
24,O,Caucasian,Less than 25,Low,Male,0,-1.0,2,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
63,M,African-American,Greater than 45,Low,Female,1,-1.0,1,0,2014-04-02 12:53:50,2014-04-03 01:35:52,2014-04-02,2014-04-03,1
24,M,Caucasian,Less than 25,Low,Male,1,-8.0,2,0,2013-09-15 11:32:16,2013-09-18 09:20:54,2013-09-15,2013-09-18,3
51,F,Caucasian,Greater than 45,Low,Male,3,-13.0,3,1,2013-03-06 09:35:26,2013-03-19 11:53:06,2013-03-06,2013-03-19,13
28,F,African-American,25 - 45,Low,Female,3,-1.0,3,0,2013-12-06 07:42:39,2013-12-07 08:47:36,2013-12-06,2013-12-07,1
27,F,African-American,25 - 45,Medium,Female,4,-1.0,6,1,2014-02-16 09:44:54,2014-02-17 09:36:19,2014-02-16,2014-02-17,1
40,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2014-10-29 11:29:31,2014-10-30 08:36:55,2014-10-29,2014-10-30,1
