age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out
44,M,African-American,25 - 45,Low,Female,0,0.0,1,0,2014-07-29 01:31:46,2014-07-29 07:37:16
45,F,African-American,Greater than 45,Low,Male,17,-310.0,4,0,2013-06-17 11:16:02,2014-03-18 10:25:54
29,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,2013-10-23 02:06:58,2014-01-30 11:45:38
36,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2013-12-05 08:09:58,2013-12-06 09:55:53
61,F,African-American,Greater than 45,Low,Male,13,64.0,4,1,2013-06-25 04:44:14,2013-08-30 10:25:00
26,F,Caucasian,25 - 45,Low,Male,2,0.0,4,0,2013-01-10 12:22:27,2013-01-12 02:52:10
30,F,Hispanic,25 - 45,High,Male,7,-147.0,9,0,2014-03-21 03:58:46,2014-03-22 03:13:31
34,M,Caucasian,25 - 45,Medium,Male,3,0.0,5,0,2014-12-18 04:17:35,2014-12-19 04:58:46
50,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
28,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,2013-04-17 03:45:48,2013-09-12 10:31:00
29,F,Caucasian,25 - 45,Medium,Male,1,-50.0,6,0,2013-04-02 03:55:07,2013-05-21 05:48:41
26,F,African-American,25 - 45,Medium,Female,1,-1.0,5,0,2014-01-21 05:58:42,2014-01-22 09:20:42
39,F,Caucasian,25 - 45,Medium,Female,11,-1.0,6,1,2014-03-19 06:43:33,2014-03-20 10:04:50
22,F,African-American,Less than 25,Low,Male,3,-1.0,4,1,2013-03-21 04:40:57,2013-03-22 10:20:25
28,F,Caucasian,25 - 45,Low,Male,4,-104.0,4,0,2014-04-30 04:16:18,2014-08-04 11:10:03
28,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2013-04-24 06:15:34,2013-04-26 04:51:42
51,F,Caucasian,Greater than 45,Low,Male,1,-2.0,1,1,2013-03-09 10:28:41,2013-03-10 01:03:52
35,M,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,2014-01-20 09:04:36,2014-01-21 09:57:17
23,M,African-American,Less than 25,Low,Female,0,-1.0,2,0,2014-03-01 02:14:47,2014-03-02 08:12:14
29,F,African-American,25 - 45,Medium,Male,6,0.0,6,1,2013-07-31 12:06:58,2013-08-01 08:24:53
20,F,Other,Less than 25,Low,Male,0,-1.0,3,1,2014-04-21 03:41:23,2014-04-22 08:36:10
60,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2014-11-15 04:23:49,2014-11-16 02:19:20
24,M,African-American,Less than 25,High,Male,1,-1.0,9,1,2013-04-19 04:36:06,2013-04-25 09:32:05
21,F,African-American,Less than 25,Low,Male,0,-1.0,2,0,2014-06-29 05:50:09,2014-06-30 12:55:24
23,M,Hispanic,Less than 25,Low,Female,2,-1.0,4,0,2013-09-22 01:21:07,2013-09-23 09:39:36
33,F,African-American,25 - 45,Medium,Female,5,-1.0,7,0,2013-09-19 10:53:46,2014-03-25 03:47:18
21,F,Caucasian,Less than 25,Low,Male,1,-1.0,3,1,2013-04-24 12:53:34,2013-04-25 09:14:52
59,M,Caucasian,Greater than 45,Low,Male,3,-3.0,1,0,2013-05-12 05:17:01,2013-05-14 07:57:33
26,F,Caucasian,25 - 45,Low,Male,4,0.0,4,1,2013-09-23 12:36:24,2013-09-26 08:28:31
36,O,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,2013-04-17 03:45:48,2013-09-12 10:31:00
38,F,Other,25 - 45,Low,Male,2,-1.0,1,0,2014-03-26 05:07:09,2014-03-27 01:44:46
23,M,African-American,Less than 25,Medium,Male,0,-1.0,5,0,2014-07-20 11:57:43,2014-07-21 08:09:27
19,M,Caucasian,Less than 25,High,Male,5,-31.0,9,1,2014-06-17 11:28:28,2014-07-16 01:22:07
60,M,Caucasian,Greater than 45,Low,Male,5,-110.0,2,0,2014-02-12 10:25:53,2014-02-17 08:18:49
28,O,African-American,25 - 45,Low,Female,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
52,M,Native American,Greater than 45,Low,Male,4,0.0,2,0,2014-05-10 12:18:18,2014-05-11 01:49:26
26,F,Other,25 - 45,Low,Male,2,-1.0,4,0,2014-10-21 04:06:03,2014-10-22 01:15:16
28,F,Hispanic,25 - 45,High,Male,2,-1.0,8,0,2013-11-24 03:03:07,2013-11-27 08:15:41
23,F,Hispanic,Less than 25,Medium,Male,2,-1.0,5,1,2014-05-26 11:42:15,2014-07-24 10:35:04
21,F,African-American,Less than 25,Medium,Male,1,-1.0,5,1,2014-05-18 06:59:59,2014-05-19 08:23:45
52,M,African-American,Greater than 45,Low,Male,0,-1.0,1,1,2013-03-23 05:06:30,2013-03-24 07:32:38
56,F,African-American,Greater than 45,Medium,Male,12,-1.0,5,1,2013-03-25 10:10:57,2013-03-27 02:33:53
40,M,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,2013-12-23 09:56:19,2013-12-25 01:50:51
48,M,Caucasian,Greater than 45,Low,Female,8,-26.0,4,1,2014-01-11 11:55:03,2014-02-04 05:57:53
24,M,African-American,Less than 25,Medium,Male,2,561.0,6,0,2014-07-18 05:54:57,2014-07-18 12:53:51
26,F,African-American,25 - 45,Low,Female,0,-1.0,4,0,2013-12-20 03:42:01,2013-12-21 01:56:09
66,O,Other,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
24,F,African-American,Less than 25,Low,Female,1,-1.0,3,0,2014-05-01 07:28:05,2014-05-02 08:04:30
59,M,African-American,Greater than 45,Medium,Male,5,-1.0,6,0,2013-04-17 03:45:48,2013-09-12 10:31:00
66,F,Caucasian,Greater than 45,Low,Male,1,-14.0,1,1,2014-07-30 09:41:54,2014-08-04 07:36:50
70,M,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,2014-10-01 11:21:35,2014-10-02 08:21:46
54,F,African-American,Greater than 45,Low,Female,6,-1.0,4,0,2013-12-01 02:04:46,2013-12-02 09:23:47
19,F,Caucasian,Less than 25,Low,Male,0,0.0,4,0,2014-11-22 03:32:53,2014-11-22 12:55:24
44,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-11-01 02:19:10,2014-11-02 09:43:59
31,M,Caucasian,25 - 45,Medium,Male,4,-1.0,7,1,2014-01-26 09:54:39,2014-02-22 05:13:12
34,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,2013-05-21 11:08:14,2013-05-22 07:36:48
41,F,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,2014-05-29 12:28:37,2015-05-13 12:23:39
25,F,African-American,25 - 45,High,Male,9,-1.0,9,1,2013-02-06 12:43:24,2013-05-02 06:27:07
60,M,Caucasian,Greater than 45,High,Male,2,-1.0,8,0,2014-03-11 08:02:29,2014-04-18 04:25:52
27,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2014-06-23 05:40:16,2014-08-27 09:30:10
54,F,African-American,Greater than 45,Medium,Male,7,-1.0,6,0,2014-10-20 11:45:04,2015-09-22 07:22:45
47,F,Caucasian,Greater than 45,Low,Male,2,-7.0,4,0,2013-03-01 05:20:32,2013-03-07 08:32:27
51,F,African-American,Greater than 45,High,Male,12,-1.0,8,1,2013-01-14 09:08:43,2013-01-15 01:17:37
25,F,Caucasian,25 - 45,Low,Male,1,-23.0,3,0,2013-08-19 12:20:34,2013-08-19 07:02:51
25,F,Other,25 - 45,Low,Male,0,-1.0,2,1,2013-03-20 03:26:30,2013-04-09 08:53:54
31,F,African-American,25 - 45,Low,Female,2,-1.0,2,1,2013-08-26 10:47:01,2013-08-27 08:02:23
44,F,Hispanic,25 - 45,Low,Male,2,367.0,1,1,2014-02-24 11:33:39,2014-02-25 09:19:16
32,F,Hispanic,25 - 45,Low,Male,0,-4.0,3,0,2014-06-01 12:40:10,2014-06-02 09:04:55
36,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,2013-02-07 05:59:46,2013-02-08 02:14:56
77,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,2013-04-17 03:45:48,2013-09-12 10:31:00
19,F,African-American,Less than 25,Medium,Male,0,0.0,6,0,2014-10-10 04:28:45,2014-11-12 09:30:21
49,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2013-03-18 12:03:32,2013-03-18 02:06:52
36,O,Hispanic,25 - 45,Low,Female,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
25,O,African-American,25 - 45,Low,Female,0,-1.0,4,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
31,F,African-American,25 - 45,Medium,Male,0,-1.0,7,0,2013-04-04 10:04:39,2013-04-05 09:22:00
30,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,2014-03-10 03:11:33,2014-03-11 01:26:00
29,F,African-American,25 - 45,High,Male,3,-1.0,9,1,2013-04-19 10:51:38,2013-04-20 09:50:28
53,F,Caucasian,Greater than 45,Medium,Female,6,-1.0,5,1,2014-01-06 10:28:38,2014-01-17 06:13:46
21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,2013-10-14 05:20:14,2015-01-13 06:24:21
21,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2013-12-06 11:23:29,2013-12-07 01:44:43
27,F,African-American,25 - 45,Medium,Female,1,0.0,5,1,2013-10-25 04:39:33,2013-10-25 08:52:43
50,F,African-American,Greater than 45,Low,Female,2,-32.0,2,0,2013-02-02 03:46:35,2013-02-03 01:45:12
65,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,2014-02-23 10:06:57,2014-02-24 09:55:50
59,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2014-02-05 04:46:13,2014-02-05 09:09:15
59,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2013-11-17 10:33:58,2013-11-19 08:59:35
24,M,African-American,Less than 25,Medium,Male,0,-1.0,7,0,2013-03-14 08:45:46,2013-03-17 08:58:08
40,F,African-American,25 - 45,Low,Male,0,0.0,1,0,2013-02-20 06:23:55,2013-02-21 08:02:45
51,F,African-American,Greater than 45,Low,Male,0,-1.0,1,1,2014-06-23 01:48:55,2014-06-25 09:25:00
34,F,African-American,25 - 45,High,Male,10,-1.0,9,1,2013-03-17 08:10:17,2013-03-18 02:41:05
23,F,African-American,Less than 25,High,Male,2,0.0,9,0,2013-03-22 05:09:15,2013-05-14 08:07:37
31,F,African-American,25 - 45,Low,Female,4,-3.0,4,0,2014-04-25 12:42:10,2014-04-28 12:27:15
30,F,Hispanic,25 - 45,Low,Male,1,0.0,2,1,2013-02-08 12:28:38,2013-02-08 01:15:00
52,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,2014-02-23 02:25:36,2014-02-24 01:35:35
29,F,Caucasian,25 - 45,Low,Male,1,-39.0,4,1,2013-08-22 12:11:24,2013-09-25 02:14:52
24,F,African-American,Less than 25,High,Male,15,-31.0,9,1,2014-07-07 11:37:13,2014-07-12 02:11:41
38,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,2013-05-25 08:47:26,2013-05-28 01:16:45
22,F,African-American,Less than 25,High,Female,0,-6.0,8,0,2013-07-17 11:09:16,2013-07-18 07:36:50
43,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,2013-01-31 08:25:07,2013-02-03 08:56:37
45,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2014-11-22 10:45:40,2014-11-25 09:53:47
32,F,Caucasian,25 - 45,High,Male,5,0.0,9,1,2013-12-10 06:11:40,2014-02-03 08:48:44
36,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-09-14 10:00:38,2014-09-15 12:55:31
22,F,African-American,Less than 25,High,Male,3,-443.0,10,0,2013-04-03 10:54:06,2013-04-09 03:55:02
55,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2013-10-03 06:04:09,2013-10-04 08:21:14
36,F,African-American,25 - 45,High,Male,18,0.0,10,0,2013-09-28 12:43:24,2013-09-28 11:09:22
26,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,2013-12-13 03:52:22,2013-12-22 01:52:00
23,M,Caucasian,Less than 25,Low,Male,1,-1.0,2,0,2013-11-21 07:44:23,2013-11-22 05:14:14
47,F,Other,Greater than 45,Low,Female,0,-1.0,1,0,2013-05-25 09:23:37,2013-05-28 10:06:23
28,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,2014-05-03 11:13:44,2014-05-04 08:36:19
42,M,African-American,25 - 45,Low,Male,1,-499.0,1,0,2013-03-30 05:17:33,2013-03-30 08:32:58
41,F,African-American,25 - 45,Medium,Male,9,-1.0,5,0,2013-05-23 08:17:19,2013-11-12 09:59:00
42,F,African-American,25 - 45,Low,Female,1,-1.0,1,0,2014-11-22 12:31:43,2014-11-23 12:29:55
21,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,2014-03-26 11:27:46,2014-03-29 09:09:21
27,F,Hispanic,25 - 45,Low,Male,0,0.0,2,1,2013-09-22 03:53:21,2013-09-22 08:00:54
32,M,Caucasian,25 - 45,Low,Male,1,0.0,1,0,2014-09-11 02:51:40,2014-09-11 08:02:51
55,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
61,F,Hispanic,Greater than 45,Low,Male,2,-1.0,4,1,2013-02-23 04:41:56,2013-02-26 05:46:04
27,M,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,2014-05-21 09:37:55,2014-05-22 09:26:40
26,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,2013-05-25 05:26:05,2013-05-27 06:22:44
41,M,Hispanic,25 - 45,Low,Male,1,-38.0,1,0,2013-12-20 12:51:29,2014-01-19 06:50:56
41,F,African-American,25 - 45,Low,Male,1,-291.0,1,0,2013-11-16 08:24:25,2013-11-17 03:35:00
28,M,Caucasian,25 - 45,Medium,Female,1,0.0,5,1,2014-10-14 03:43:55,2014-10-14 07:31:07
58,F,Caucasian,Greater than 45,Low,Male,1,0.0,4,0,2014-08-14 03:10:57,2014-08-14 09:07:19
43,F,African-American,25 - 45,Medium,Male,0,-1.0,5,1,2014-03-01 03:19:11,2014-03-03 02:37:00
29,O,African-American,25 - 45,Low,Male,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
30,F,Caucasian,25 - 45,Low,Male,3,225.0,4,0,2014-01-25 03:44:17,2014-04-05 04:50:01
33,M,African-American,25 - 45,Medium,Male,21,-6.0,7,1,2014-05-09 07:11:46,2014-05-15 10:33:16
55,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2014-07-12 09:23:08,2014-07-13 09:37:24
21,M,Caucasian,Less than 25,Low,Male,0,-1.0,3,0,2013-12-30 11:33:39,2013-12-31 07:58:02
32,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,2013-02-23 05:11:38,2013-02-24 06:41:29
22,F,African-American,Less than 25,Low,Male,1,0.0,4,1,2013-02-16 03:47:28,2013-02-16 08:18:00
51,F,African-American,Greater than 45,Low,Male,3,0.0,1,0,2013-10-10 01:07:03,2013-10-10 08:58:56
35,F,African-American,25 - 45,Medium,Female,4,-24.0,6,0,2014-08-22 11:33:14,2014-08-23 02:17:51
20,F,African-American,Less than 25,High,Male,2,-1.0,10,1,2013-09-30 03:21:37,2014-02-06 06:23:17
35,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,0,2014-02-13 01:00:49,2014-02-14 01:28:38
27,F,African-American,25 - 45,Low,Male,1,-1.0,3,0,2014-12-21 07:25:23,2014-12-22 01:57:18
21,O,African-American,Less than 25,Medium,Male,0,-1.0,5,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
37,F,African-American,25 - 45,Low,Female,3,-1.0,1,0,2013-09-05 07:35:42,2013-10-04 08:46:45
28,M,African-American,25 - 45,Medium,Male,0,-2.0,7,1,2013-11-03 01:15:31,2013-11-03 01:25:05
30,O,African-American,25 - 45,Low,Male,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
40,F,Caucasian,25 - 45,Low,Male,2,-1.0,2,0,2014-06-01 08:21:07,2014-06-02 08:44:38
41,M,Caucasian,25 - 45,Medium,Male,3,-1.0,5,1,2013-09-28 06:04:01,2013-09-30 03:51:21
24,M,African-American,Less than 25,High,Male,0,-1.0,8,1,2013-01-17 07:29:28,2013-01-19 03:27:48
33,M,African-American,25 - 45,Low,Female,3,-1.0,4,0,2013-01-31 11:52:39,2013-02-02 12:53:13
25,F,African-American,25 - 45,High,Male,4,-102.0,8,1,2014-06-13 10:41:12,2014-06-14 05:02:26
30,F,Caucasian,25 - 45,Medium,Female,4,-1.0,6,0,2014-01-05 09:58:29,2014-02-04 01:08:43
20,F,African-American,Less than 25,Medium,Male,1,0.0,7,1,2014-09-11 03:33:46,2014-09-17 05:49:54
42,F,African-American,25 - 45,Low,Female,1,-10.0,1,0,2013-10-20 12:32:39,2013-10-20 06:19:35
51,O,African-American,Greater than 45,High,Male,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
40,F,African-American,25 - 45,Medium,Female,15,-1.0,7,1,2014-01-06 11:02:48,2014-03-13 06:17:07
39,F,African-American,25 - 45,Low,Male,0,-1.0,4,1,2014-09-16 05:35:10,2014-09-17 01:31:40
21,F,African-American,Less than 25,Medium,Male,0,0.0,7,0,2014-03-02 01:56:04,2014-03-05 03:46:32
39,F,Caucasian,25 - 45,Low,Male,2,-2.0,2,1,2013-04-09 05:58:14,2013-04-11 05:07:21
24,F,Caucasian,Less than 25,Low,Male,0,0.0,2,0,2013-12-30 06:38:43,2013-12-30 08:21:57
41,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,2013-04-21 11:38:31,2013-04-22 07:28:57
39,F,African-American,25 - 45,Low,Male,1,-1.0,4,0,2013-10-02 05:59:48,2013-10-03 07:59:23
39,F,Other,25 - 45,Low,Male,9,-1.0,2,0,2014-07-04 11:33:36,2014-07-06 03:23:36
24,F,African-American,Less than 25,High,Female,3,-1.0,8,0,2013-01-24 01:05:25,2013-01-24 02:11:02
50,M,Hispanic,Greater than 45,Low,Male,1,-1.0,1,0,2014-10-19 04:32:02,2014-10-20 01:45:06
24,F,African-American,Less than 25,Low,Female,1,-23.0,4,0,2013-05-07 04:49:30,2013-05-08 01:00:01
29,M,African-American,25 - 45,Low,Male,0,-1.0,2,1,2013-02-27 07:21:50,2013-02-28 08:03:30
39,F,African-American,25 - 45,High,Male,35,-45.0,10,0,2013-07-08 12:14:46,2013-07-12 05:10:47
25,M,Caucasian,25 - 45,Medium,Male,2,-12.0,5,1,2013-10-09 01:53:02,2013-10-20 02:26:17
23,F,Caucasian,Less than 25,Medium,Female,0,-1.0,6,1,2014-05-09 08:34:58,2014-05-11 01:50:08
22,F,African-American,Less than 25,High,Male,1,0.0,10,1,2013-08-25 04:32:04,2013-08-25 08:08:17
24,F,African-American,Less than 25,High,Male,3,0.0,8,0,2014-11-14 01:35:07,2014-11-14 08:47:30
28,O,African-American,25 - 45,High,Male,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
44,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,2014-04-14 11:10:37,2014-04-15 12:58:09
20,F,African-American,Less than 25,High,Male,1,-41.0,9,0,2014-09-17 03:10:27,2014-10-28 12:26:35
33,F,Hispanic,25 - 45,Low,Male,3,-1.0,1,0,2014-06-29 04:02:38,2014-06-30 04:26:00
39,F,Caucasian,25 - 45,Low,Male,11,-24.0,3,0,2014-09-05 09:53:10,2014-09-06 01:19:14
26,M,Other,25 - 45,Medium,Female,4,-1.0,7,1,2014-07-07 10:28:01,2014-07-09 10:06:53
26,F,African-American,25 - 45,Medium,Female,6,0.0,5,0,2014-07-07 12:13:59,2014-07-14 05:19:08
26,M,African-American,25 - 45,High,Male,3,-1.0,9,1,2013-04-23 05:44:25,2013-11-14 06:32:36
27,F,Caucasian,25 - 45,High,Male,5,-1.0,8,0,2014-12-11 04:55:22,2014-12-12 01:41:57
24,M,African-American,Less than 25,Medium,Female,3,-1.0,6,1,2014-10-23 06:05:52,2014-10-26 04:44:05
21,O,Caucasian,Less than 25,Low,Male,0,-1.0,4,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
44,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,2013-01-08 05:46:22,2013-02-11 09:37:00
36,F,Caucasian,25 - 45,Low,Male,1,-19.0,2,1,2014-03-02 12:45:36,2014-03-21 11:05:26
39,F,Caucasian,25 - 45,High,Male,10,-1.0,8,1,2013-04-16 08:15:37,2013-04-17 09:08:31
42,F,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,2013-12-09 09:39:35,2013-12-10 01:03:57
45,M,Caucasian,Greater than 45,Low,Male,1,-2.0,1,0,2014-02-08 05:55:50,2014-02-09 08:45:07
25,F,African-American,25 - 45,High,Male,7,-1.0,10,1,2013-05-16 04:11:47,2013-06-05 09:16:19
28,F,Caucasian,25 - 45,High,Female,7,606.0,9,0,2014-10-19 09:33:27,2015-03-13 06:27:01
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2013-12-11 01:52:15,2013-12-16 11:33:44
25,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2013-04-14 06:30:50,2013-04-17 09:00:35
50,F,Native American,Greater than 45,Low,Male,0,-1.0,1,0,2014-11-07 07:27:07,2014-11-08 12:36:06
32,F,African-American,25 - 45,Low,Male,5,-10.0,4,0,2013-05-21 04:49:19,2013-05-30 09:32:59
23,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,2013-05-09 11:11:46,2013-05-13 07:39:52
39,M,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,2013-01-06 10:10:12,2013-01-08 05:21:24
27,F,African-American,25 - 45,High,Male,12,-1.0,8,1,2013-12-02 01:10:34,2013-12-03 01:33:52
35,M,Caucasian,25 - 45,Medium,Female,4,-1.0,7,0,2013-12-05 07:28:23,2013-12-07 04:01:47
21,O,African-American,Less than 25,High,Female,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
23,F,African-American,Less than 25,Medium,Male,1,-58.0,5,0,2013-08-28 03:10:21,2013-08-30 05:38:20
38,M,African-American,25 - 45,Low,Female,0,0.0,1,0,2013-08-29 05:44:52,2013-08-30 03:36:06
30,F,African-American,25 - 45,Low,Male,4,-10.0,2,0,2013-03-15 05:52:37,2013-03-22 09:44:51
30,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,2013-12-16 10:45:49,2014-01-14 10:17:39
30,M,Caucasian,25 - 45,High,Female,0,0.0,8,0,2013-02-13 04:01:09,2013-02-13 08:39:18
26,F,African-American,25 - 45,High,Male,18,-1.0,10,1,2013-11-03 08:59:31,2014-05-20 06:30:33
29,F,Other,25 - 45,Low,Male,0,-1.0,1,0,2014-10-23 09:54:30,2014-10-24 01:51:31
31,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,2013-05-01 04:24:59,2013-05-03 09:29:24
22,F,Asian,Less than 25,Medium,Female,0,-1.0,6,0,2014-01-02 04:07:22,2014-05-30 05:54:22
22,M,Caucasian,Less than 25,Low,Female,0,0.0,2,0,2014-11-16 01:35:32,2014-11-17 01:40:36
24,F,Caucasian,Less than 25,Low,Male,3,-1.0,4,0,2014-08-22 09:03:11,2014-08-23 01:52:57
41,M,Caucasian,25 - 45,Low,Female,1,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
34,F,Other,25 - 45,Low,Male,0,-1.0,2,0,2013-10-14 03:41:56,2014-01-30 04:50:11
63,O,Other,Greater than 45,Low,Female,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
25,M,African-American,25 - 45,Medium,Female,0,-1.0,5,0,2013-08-03 01:49:54,2013-09-16 07:24:51
32,O,African-American,25 - 45,High,Male,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
26,F,Caucasian,25 - 45,Medium,Female,1,-13.0,6,0,2013-02-06 10:37:48,2013-02-15 07:52:31
69,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2014-05-13 12:45:50,2014-05-13 12:58:41
38,F,African-American,25 - 45,Medium,Male,2,0.0,7,1,2013-04-28 06:17:50,2013-05-07 11:23:15
43,F,Caucasian,25 - 45,Low,Male,4,289.0,3,0,2014-11-21 09:41:23,2014-11-22 02:27:01
37,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,2013-03-24 06:22:00,2013-03-25 01:56:07
34,M,Caucasian,25 - 45,Medium,Male,3,-1.0,5,0,2013-12-26 08:22:16,2013-12-27 07:03:25
39,F,Caucasian,25 - 45,Medium,Male,13,-1.0,7,0,2014-11-11 11:51:10,2014-11-12 09:20:08
21,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2014-06-19 08:31:52,2014-06-21 04:28:53
24,M,Hispanic,Less than 25,Low,Male,2,0.0,4,0,2014-05-07 03:20:32,2014-05-07 08:52:57
44,F,Hispanic,25 - 45,Low,Male,7,-42.0,3,1,2013-07-12 06:15:19,2013-08-07 08:35:51
40,F,Hispanic,25 - 45,Low,Male,1,-1.0,1,0,2013-02-24 04:33:33,2013-05-02 06:28:48
38,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,2014-04-27 07:59:39,2014-04-28 08:14:54
38,F,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,2013-10-12 02:23:33,2013-11-06 11:22:29
31,M,African-American,25 - 45,Medium,Female,0,-1.0,6,0,2014-02-15 03:11:00,2014-02-17 12:42:48
29,M,Caucasian,25 - 45,Low,Female,0,0.0,2,0,2013-04-10 01:34:30,2013-04-10 08:51:16
20,F,Caucasian,Less than 25,High,Male,1,28.0,9,1,2013-09-26 11:33:04,2013-10-12 02:22:49
22,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2013-01-31 02:25:40,2013-02-01 08:48:35
22,F,Caucasian,Less than 25,High,Female,1,-21.0,9,0,2014-05-15 11:12:50,2014-06-05 10:25:37
51,M,Hispanic,Greater than 45,Low,Female,0,-3.0,1,0,2014-03-21 10:24:01,2014-03-22 01:21:00
25,F,African-American,25 - 45,High,Male,6,-1.0,9,0,2014-09-12 06:35:24,2014-10-20 09:30:06
24,M,African-American,Less than 25,Low,Male,2,-1.0,4,1,2014-03-30 12:21:59,2014-03-31 01:46:58
44,F,African-American,25 - 45,Medium,Female,4,-155.0,7,0,2014-06-23 09:55:16,2014-11-14 12:47:50
47,F,African-American,Greater than 45,High,Male,0,-1.0,8,1,2014-12-29 01:25:41,2014-12-30 07:58:52
36,F,African-American,25 - 45,Medium,Female,1,-1.0,5,1,2013-12-18 01:06:25,2013-12-24 05:27:07
21,M,African-American,Less than 25,Low,Male,1,-1.0,4,0,2013-10-09 04:32:43,2013-10-10 05:30:24
32,O,African-American,25 - 45,Medium,Male,0,-1.0,6,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
35,M,African-American,25 - 45,Low,Male,4,-9.0,1,0,2014-10-27 11:23:46,2014-11-04 09:19:32
25,M,African-American,25 - 45,High,Male,3,-1.0,10,1,2013-11-09 12:41:34,2014-01-29 02:12:39
29,F,African-American,25 - 45,Low,Female,0,0.0,2,0,2014-09-17 03:15:37,2014-10-12 05:37:09
25,F,African-American,25 - 45,High,Male,6,-1.0,8,0,2013-05-08 02:38:05,2014-04-08 06:22:18
23,F,African-American,Less than 25,High,Male,5,-1.0,9,1,2013-03-06 05:57:50,2013-03-11 05:35:56
23,M,Other,Less than 25,Low,Male,0,-1.0,3,0,2013-09-15 08:38:11,2013-09-16 07:24:21
